2026-08-30T23:28:41+00:00 BASELINE_OOS {'net': 47340.0, 'pf': 1.3077, 'dd': 1.8676, 'trades': 329}
2026-08-30T23:28:41+00:00 BASELINE_IS {'net': 417882.0, 'pf': 2.2542, 'dd': 3.7942, 'trades': 301}
2026-08-30T23:28:41+00:00 DRIVER_START proposals=4 already_done=0 terminals=2
2026-09-01T23:14:35+00:00 GATE_SKIP id=PP0412 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:14:35+00:00 RUN_START id=PP0414 window=IS terminal=PROD family=F13_partial
2026-09-01T23:16:32+00:00 RUN_END id=PP0413 window=IS decision=IS_REJECT elapsed=133.605s
2026-09-01T23:16:32+00:00 GATE_SKIP id=PP0413 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:16:32+00:00 RUN_START id=PP0415 window=IS terminal=BT1 family=F13_partial
2026-09-01T23:16:59+00:00 RUN_END id=PP0414 window=IS decision=IS_REJECT elapsed=143.846s
2026-09-01T23:16:59+00:00 GATE_SKIP id=PP0414 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:16:59+00:00 RUN_START id=PP0416 window=IS terminal=PROD family=F13_partial
2026-09-01T23:19:06+00:00 RUN_END id=PP0415 window=IS decision=IS_REJECT elapsed=153.67s
2026-09-01T23:19:06+00:00 GATE_SKIP id=PP0415 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:19:06+00:00 RUN_START id=PP0417 window=IS terminal=BT1 family=F13_partial
2026-09-01T23:19:28+00:00 RUN_END id=PP0416 window=IS decision=IS_REJECT elapsed=148.795s
2026-09-01T23:19:28+00:00 GATE_SKIP id=PP0416 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:19:28+00:00 RUN_START id=PP0418 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:21:30+00:00 RUN_END id=PP0417 window=IS decision=IS_REJECT elapsed=143.535s
2026-09-01T23:21:30+00:00 GATE_SKIP id=PP0417 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:21:30+00:00 RUN_START id=PP0419 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:21:47+00:00 RUN_END id=PP0418 window=IS decision=IS_REJECT elapsed=138.727s
2026-09-01T23:21:47+00:00 GATE_SKIP id=PP0418 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:21:47+00:00 RUN_START id=PP0420 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:23:49+00:00 RUN_END id=PP0419 window=IS decision=IS_REJECT elapsed=138.588s
2026-09-01T23:23:49+00:00 GATE_SKIP id=PP0419 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:23:49+00:00 RUN_START id=PP0421 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:24:06+00:00 RUN_END id=PP0420 window=IS decision=IS_REJECT elapsed=138.73s
2026-09-01T23:24:06+00:00 GATE_SKIP id=PP0420 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:24:06+00:00 RUN_START id=PP0422 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:26:03+00:00 RUN_END id=PP0421 window=IS decision=IS_REJECT elapsed=133.711s
2026-09-01T23:26:03+00:00 GATE_SKIP id=PP0421 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:26:03+00:00 RUN_START id=PP0423 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:26:20+00:00 RUN_END id=PP0422 window=IS decision=IS_REJECT elapsed=133.723s
2026-09-01T23:26:20+00:00 GATE_SKIP id=PP0422 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:26:20+00:00 RUN_START id=PP0424 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:28:16+00:00 RUN_END id=PP0423 window=IS decision=IS_REJECT elapsed=133.565s
2026-09-01T23:28:16+00:00 GATE_SKIP id=PP0423 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:28:16+00:00 RUN_START id=PP0425 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:28:39+00:00 RUN_END id=PP0424 window=IS decision=IS_REJECT elapsed=138.744s
2026-09-01T23:28:39+00:00 GATE_SKIP id=PP0424 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:28:39+00:00 RUN_START id=PP0426 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:30:30+00:00 RUN_END id=PP0425 window=IS decision=IS_REJECT elapsed=133.55s
2026-09-01T23:30:30+00:00 GATE_SKIP id=PP0425 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:30:30+00:00 RUN_START id=PP0427 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:30:53+00:00 RUN_END id=PP0426 window=IS decision=IS_SURVIVOR_PROFIT elapsed=133.731s
2026-09-01T23:30:53+00:00 RUN_START id=PP0426 window=OOS terminal=PROD family=F14_tp_extend
2026-09-01T23:32:49+00:00 RUN_END id=PP0427 window=IS decision=IS_REJECT elapsed=138.643s
2026-09-01T23:32:49+00:00 GATE_SKIP id=PP0427 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:32:49+00:00 RUN_START id=PP0428 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:35:19+00:00 RUN_END id=PP0428 window=IS decision=IS_SURVIVOR_PROFIT elapsed=148.964s
2026-09-01T23:35:19+00:00 RUN_START id=PP0428 window=OOS terminal=BT1 family=F14_tp_extend
2026-09-01T23:41:14+00:00 RUN_END id=PP0426 window=OOS decision=ADOPT_CANDIDATE elapsed=620.244s
2026-09-01T23:41:14+00:00 RUN_START id=PP0429 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:43:33+00:00 RUN_END id=PP0429 window=IS decision=IS_REJECT elapsed=139.207s
2026-09-01T23:43:33+00:00 GATE_SKIP id=PP0429 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:43:33+00:00 RUN_START id=PP0430 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:45:58+00:00 RUN_END id=PP0430 window=IS decision=IS_SURVIVOR_PROFIT elapsed=144.152s
2026-09-01T23:45:58+00:00 RUN_START id=PP0430 window=OOS terminal=PROD family=F14_tp_extend
2026-09-01T23:46:09+00:00 RUN_END id=PP0428 window=OOS decision=ADOPT_CANDIDATE elapsed=649.852s
2026-09-01T23:46:09+00:00 RUN_START id=PP0431 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:48:38+00:00 RUN_END id=PP0431 window=IS decision=IS_REJECT elapsed=148.68s
2026-09-01T23:48:38+00:00 GATE_SKIP id=PP0431 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:48:38+00:00 RUN_START id=PP0432 window=IS terminal=BT1 family=F14_tp_extend
2026-09-01T23:51:07+00:00 RUN_END id=PP0432 window=IS decision=IS_SURVIVOR_PROFIT elapsed=148.986s
2026-09-01T23:51:07+00:00 RUN_START id=PP0432 window=OOS terminal=BT1 family=F14_tp_extend
2026-09-01T23:56:29+00:00 RUN_END id=PP0430 window=OOS decision=ADOPT_CANDIDATE elapsed=630.742s
2026-09-01T23:56:29+00:00 RUN_START id=PP0433 window=IS terminal=PROD family=F14_tp_extend
2026-09-01T23:58:58+00:00 RUN_END id=PP0433 window=IS decision=IS_REJECT elapsed=149.103s
2026-09-01T23:58:58+00:00 GATE_SKIP id=PP0433 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T23:58:58+00:00 RUN_START id=PP0434 window=IS terminal=PROD family=F14_tp_extend
2026-09-02T00:01:27+00:00 RUN_END id=PP0432 window=OOS decision=ADOPT_CANDIDATE elapsed=619.935s
2026-09-02T00:01:27+00:00 RUN_START id=PP0435 window=IS terminal=BT1 family=F14_tp_extend
2026-09-02T00:01:33+00:00 RUN_END id=PP0434 window=IS decision=IS_REJECT elapsed=154.199s
2026-09-02T00:01:33+00:00 GATE_SKIP id=PP0434 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:01:33+00:00 RUN_START id=PP0436 window=IS terminal=PROD family=F14_tp_extend
2026-09-02T00:04:01+00:00 RUN_END id=PP0435 window=IS decision=IS_REJECT elapsed=153.911s
2026-09-02T00:04:01+00:00 GATE_SKIP id=PP0435 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:04:01+00:00 RUN_START id=PP0437 window=IS terminal=BT1 family=F14_tp_extend
2026-09-02T00:04:07+00:00 RUN_END id=PP0436 window=IS decision=IS_SURVIVOR_PROFIT elapsed=154.102s
2026-09-02T00:04:07+00:00 RUN_START id=PP0436 window=OOS terminal=PROD family=F14_tp_extend
2026-09-02T00:06:46+00:00 RUN_END id=PP0437 window=IS decision=IS_REJECT elapsed=163.776s
2026-09-02T00:06:46+00:00 GATE_SKIP id=PP0437 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:06:46+00:00 RUN_START id=PP0438 window=IS terminal=BT1 family=F14_tp_extend
2026-09-02T00:09:25+00:00 RUN_END id=PP0438 window=IS decision=IS_REJECT elapsed=159.054s
2026-09-02T00:09:25+00:00 GATE_SKIP id=PP0438 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:09:25+00:00 RUN_START id=PP0439 window=IS terminal=BT1 family=F14_tp_extend
2026-09-02T00:12:14+00:00 RUN_END id=PP0439 window=IS decision=IS_REJECT elapsed=168.87s
2026-09-02T00:12:14+00:00 GATE_SKIP id=PP0439 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:12:14+00:00 RUN_START id=PP0440 window=IS terminal=BT1 family=F14_tp_extend
2026-09-02T00:14:58+00:00 RUN_END id=PP0436 window=OOS decision=ADOPT_CANDIDATE elapsed=650.355s
2026-09-02T00:14:58+00:00 RUN_START id=PP0441 window=IS terminal=PROD family=F14_tp_extend
2026-09-02T00:15:18+00:00 RUN_END id=PP0440 window=IS decision=IS_REJECT elapsed=183.999s
2026-09-02T00:15:18+00:00 GATE_SKIP id=PP0440 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:15:18+00:00 RUN_START id=PP0442 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:17:27+00:00 RUN_END id=PP0442 window=IS decision=IS_REJECT elapsed=128.594s
2026-09-02T00:17:27+00:00 GATE_SKIP id=PP0442 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:17:27+00:00 RUN_START id=PP0443 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:17:32+00:00 RUN_END id=PP0441 window=IS decision=IS_REJECT elapsed=154.095s
2026-09-02T00:17:32+00:00 GATE_SKIP id=PP0441 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:17:32+00:00 RUN_START id=PP0444 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:19:41+00:00 RUN_END id=PP0443 window=IS decision=IS_REJECT elapsed=133.744s
2026-09-02T00:19:41+00:00 GATE_SKIP id=PP0443 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:19:41+00:00 RUN_START id=PP0445 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:19:46+00:00 RUN_END id=PP0444 window=IS decision=IS_REJECT elapsed=133.769s
2026-09-02T00:19:46+00:00 GATE_SKIP id=PP0444 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:19:46+00:00 RUN_START id=PP0446 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:21:50+00:00 RUN_END id=PP0445 window=IS decision=IS_REJECT elapsed=128.582s
2026-09-02T00:21:50+00:00 GATE_SKIP id=PP0445 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:21:50+00:00 RUN_START id=PP0447 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:21:55+00:00 RUN_END id=PP0446 window=IS decision=IS_REJECT elapsed=128.721s
2026-09-02T00:21:55+00:00 GATE_SKIP id=PP0446 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:21:55+00:00 RUN_START id=PP0448 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:24:04+00:00 RUN_END id=PP0447 window=IS decision=IS_REJECT elapsed=133.676s
2026-09-02T00:24:04+00:00 GATE_SKIP id=PP0447 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:24:04+00:00 RUN_START id=PP0449 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:24:09+00:00 RUN_END id=PP0448 window=IS decision=IS_REJECT elapsed=133.759s
2026-09-02T00:24:09+00:00 GATE_SKIP id=PP0448 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:24:09+00:00 RUN_START id=PP0450 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:26:18+00:00 RUN_END id=PP0449 window=IS decision=IS_REJECT elapsed=133.71s
2026-09-02T00:26:18+00:00 GATE_SKIP id=PP0449 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:26:18+00:00 RUN_START id=PP0451 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:26:28+00:00 RUN_END id=PP0450 window=IS decision=IS_REJECT elapsed=138.769s
2026-09-02T00:26:28+00:00 GATE_SKIP id=PP0450 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:26:28+00:00 RUN_START id=PP0452 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:28:32+00:00 RUN_END id=PP0451 window=IS decision=IS_REJECT elapsed=133.576s
2026-09-02T00:28:32+00:00 GATE_SKIP id=PP0451 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:28:32+00:00 RUN_START id=PP0453 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:28:42+00:00 RUN_END id=PP0452 window=IS decision=IS_REJECT elapsed=133.694s
2026-09-02T00:28:42+00:00 GATE_SKIP id=PP0452 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:28:42+00:00 RUN_START id=PP0454 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:30:46+00:00 RUN_END id=PP0453 window=IS decision=IS_REJECT elapsed=133.6s
2026-09-02T00:30:46+00:00 GATE_SKIP id=PP0453 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:30:46+00:00 RUN_START id=PP0455 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:30:56+00:00 RUN_END id=PP0454 window=IS decision=IS_REJECT elapsed=133.699s
2026-09-02T00:30:56+00:00 GATE_SKIP id=PP0454 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:30:56+00:00 RUN_START id=PP0456 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:33:05+00:00 RUN_END id=PP0455 window=IS decision=IS_REJECT elapsed=138.76s
2026-09-02T00:33:05+00:00 GATE_SKIP id=PP0455 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:33:05+00:00 RUN_START id=PP0457 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:33:15+00:00 RUN_END id=PP0456 window=IS decision=IS_REJECT elapsed=138.814s
2026-09-02T00:33:15+00:00 GATE_SKIP id=PP0456 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:33:15+00:00 RUN_START id=PP0458 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:35:19+00:00 RUN_END id=PP0457 window=IS decision=IS_REJECT elapsed=133.689s
2026-09-02T00:35:19+00:00 GATE_SKIP id=PP0457 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:35:19+00:00 RUN_START id=PP0459 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:35:34+00:00 RUN_END id=PP0458 window=IS decision=IS_REJECT elapsed=138.694s
2026-09-02T00:35:34+00:00 GATE_SKIP id=PP0458 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:35:34+00:00 RUN_START id=PP0460 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:37:28+00:00 RUN_END id=PP0459 window=IS decision=IS_REJECT elapsed=128.592s
2026-09-02T00:37:28+00:00 GATE_SKIP id=PP0459 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:37:28+00:00 RUN_START id=PP0461 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:37:48+00:00 RUN_END id=PP0460 window=IS decision=IS_REJECT elapsed=133.737s
2026-09-02T00:37:48+00:00 GATE_SKIP id=PP0460 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:37:48+00:00 RUN_START id=PP0462 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:39:47+00:00 RUN_END id=PP0461 window=IS decision=IS_REJECT elapsed=138.579s
2026-09-02T00:39:47+00:00 GATE_SKIP id=PP0461 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:39:47+00:00 RUN_START id=PP0463 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:40:02+00:00 RUN_END id=PP0462 window=IS decision=IS_REJECT elapsed=133.716s
2026-09-02T00:40:02+00:00 GATE_SKIP id=PP0462 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:40:02+00:00 RUN_START id=PP0464 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:42:01+00:00 RUN_END id=PP0463 window=IS decision=IS_REJECT elapsed=133.561s
2026-09-02T00:42:01+00:00 GATE_SKIP id=PP0463 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:42:01+00:00 RUN_START id=PP0465 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:42:16+00:00 RUN_END id=PP0464 window=IS decision=IS_REJECT elapsed=133.69s
2026-09-02T00:42:16+00:00 GATE_SKIP id=PP0464 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:42:16+00:00 RUN_START id=PP0466 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:44:14+00:00 RUN_END id=PP0465 window=IS decision=IS_REJECT elapsed=133.559s
2026-09-02T00:44:14+00:00 GATE_SKIP id=PP0465 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:44:14+00:00 RUN_START id=PP0467 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:44:35+00:00 RUN_END id=PP0466 window=IS decision=IS_REJECT elapsed=138.718s
2026-09-02T00:44:35+00:00 GATE_SKIP id=PP0466 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:44:35+00:00 RUN_START id=PP0468 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:46:38+00:00 RUN_END id=PP0467 window=IS decision=IS_REJECT elapsed=143.546s
2026-09-02T00:46:38+00:00 GATE_SKIP id=PP0467 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:46:38+00:00 RUN_START id=PP0469 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:46:59+00:00 RUN_END id=PP0468 window=IS decision=IS_REJECT elapsed=143.78s
2026-09-02T00:46:59+00:00 GATE_SKIP id=PP0468 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:46:59+00:00 RUN_START id=PP0470 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:49:02+00:00 RUN_END id=PP0469 window=IS decision=IS_REJECT elapsed=143.547s
2026-09-02T00:49:02+00:00 GATE_SKIP id=PP0469 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:49:02+00:00 RUN_START id=PP0471 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:49:23+00:00 RUN_END id=PP0470 window=IS decision=IS_REJECT elapsed=143.77s
2026-09-02T00:49:23+00:00 GATE_SKIP id=PP0470 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:49:23+00:00 RUN_START id=PP0472 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:51:26+00:00 RUN_END id=PP0471 window=IS decision=IS_REJECT elapsed=143.669s
2026-09-02T00:51:26+00:00 GATE_SKIP id=PP0471 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:51:26+00:00 RUN_START id=PP0473 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:51:48+00:00 RUN_END id=PP0472 window=IS decision=IS_REJECT elapsed=143.864s
2026-09-02T00:51:48+00:00 GATE_SKIP id=PP0472 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:51:48+00:00 RUN_START id=PP0474 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:53:50+00:00 RUN_END id=PP0473 window=IS decision=IS_REJECT elapsed=143.628s
2026-09-02T00:53:50+00:00 GATE_SKIP id=PP0473 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:53:50+00:00 RUN_START id=PP0475 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:54:12+00:00 RUN_END id=PP0474 window=IS decision=IS_REJECT elapsed=143.831s
2026-09-02T00:54:12+00:00 GATE_SKIP id=PP0474 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:54:12+00:00 RUN_START id=PP0476 window=IS terminal=PROD family=F15_friday_lock
2026-09-02T00:56:19+00:00 RUN_END id=PP0475 window=IS decision=IS_REJECT elapsed=148.586s
2026-09-02T00:56:19+00:00 GATE_SKIP id=PP0475 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:56:19+00:00 RUN_START id=PP0477 window=IS terminal=BT1 family=F15_friday_lock
2026-09-02T00:56:41+00:00 RUN_END id=PP0476 window=IS decision=IS_REJECT elapsed=148.764s
2026-09-02T00:56:41+00:00 GATE_SKIP id=PP0476 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:56:41+00:00 RUN_START id=PP0478 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T00:58:43+00:00 RUN_END id=PP0477 window=IS decision=IS_REJECT elapsed=143.649s
2026-09-02T00:58:43+00:00 GATE_SKIP id=PP0477 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:58:43+00:00 RUN_START id=PP0479 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T00:58:50+00:00 RUN_END id=PP0478 window=IS decision=IS_REJECT elapsed=128.741s
2026-09-02T00:58:50+00:00 GATE_SKIP id=PP0478 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T00:58:50+00:00 RUN_START id=PP0480 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T01:00:52+00:00 RUN_END id=PP0479 window=IS decision=IS_REJECT elapsed=128.629s
2026-09-02T01:00:52+00:00 GATE_SKIP id=PP0479 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:00:52+00:00 RUN_START id=PP0481 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T01:00:59+00:00 RUN_END id=PP0480 window=IS decision=IS_REJECT elapsed=128.71s
2026-09-02T01:00:59+00:00 GATE_SKIP id=PP0480 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:00:59+00:00 RUN_START id=PP0482 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T01:03:01+00:00 RUN_END id=PP0481 window=IS decision=IS_REJECT elapsed=128.566s
2026-09-02T01:03:01+00:00 GATE_SKIP id=PP0481 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:03:01+00:00 RUN_START id=PP0483 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T01:03:08+00:00 RUN_END id=PP0482 window=IS decision=IS_REJECT elapsed=128.728s
2026-09-02T01:03:08+00:00 GATE_SKIP id=PP0482 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:03:08+00:00 RUN_START id=PP0484 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T01:05:20+00:00 RUN_END id=PP0483 window=IS decision=IS_REJECT elapsed=138.622s
2026-09-02T01:05:20+00:00 GATE_SKIP id=PP0483 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:05:20+00:00 RUN_START id=PP0485 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T01:05:27+00:00 RUN_END id=PP0484 window=IS decision=IS_REJECT elapsed=138.752s
2026-09-02T01:05:27+00:00 GATE_SKIP id=PP0484 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:05:27+00:00 RUN_START id=PP0486 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T01:07:33+00:00 RUN_END id=PP0485 window=IS decision=IS_REJECT elapsed=133.657s
2026-09-02T01:07:33+00:00 GATE_SKIP id=PP0485 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:07:33+00:00 RUN_START id=PP0487 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T01:07:41+00:00 RUN_END id=PP0486 window=IS decision=IS_REJECT elapsed=133.749s
2026-09-02T01:07:41+00:00 GATE_SKIP id=PP0486 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:07:41+00:00 RUN_START id=PP0488 window=IS terminal=PROD family=F16_trail_after_age
2026-09-02T01:09:57+00:00 RUN_END id=PP0487 window=IS decision=IS_REJECT elapsed=143.635s
2026-09-02T01:09:57+00:00 GATE_SKIP id=PP0487 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:09:57+00:00 RUN_START id=PP0489 window=IS terminal=BT1 family=F16_trail_after_age
2026-09-02T01:10:05+00:00 RUN_END id=PP0488 window=IS decision=IS_REJECT elapsed=143.83s
2026-09-02T01:10:05+00:00 GATE_SKIP id=PP0488 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-02T01:10:05+00:00 RUN_START id=PP0490 window=IS terminal=PROD family=F16_trail_after_age
