id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX0766,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=9; OafxOverlapLimit=3; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 9, ""OafxOverlapSide"": 1}",
OAFX0767,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=9; OafxOverlapLimit=4; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 9, ""OafxOverlapSide"": 0}",
OAFX0768,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=9; OafxOverlapLimit=4; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 9, ""OafxOverlapSide"": 1}",
OAFX0769,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=9; OafxOverlapLimit=5; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 9, ""OafxOverlapSide"": 0}",
OAFX0770,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=9; OafxOverlapLimit=5; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 9, ""OafxOverlapSide"": 1}",
OAFX0771,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=1; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 0}",
OAFX0772,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=1; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 1}",
OAFX0773,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=2; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 0}",
OAFX0774,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=2; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 1}",
OAFX0775,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=3; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 0}",
OAFX0776,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=3; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 1}",
OAFX0777,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=4; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 0}",
OAFX0778,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=4; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 1}",
OAFX0779,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=5; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 0}",
OAFX0780,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=6; OafxOverlapLimit=5; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 6, ""OafxOverlapSide"": 1}",
OAFX0781,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=1; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 0}",
OAFX0782,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=1; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 1}",
OAFX0783,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=2; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 0}",
OAFX0784,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=2; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 1}",
OAFX0785,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=3; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 0}",
OAFX0786,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=3; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 1}",
OAFX0787,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=4; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 0}",
OAFX0788,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=4; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 1}",
OAFX0789,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=5; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 0}",
OAFX0790,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=10; OafxOverlapLimit=5; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 10, ""OafxOverlapSide"": 1}",
OAFX0791,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=1; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 0}",
OAFX0792,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=1; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 1, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 1}",
OAFX0793,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=2; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 0}",
OAFX0794,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=2; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 2, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 1}",
OAFX0795,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=3; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 0}",
OAFX0796,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=3; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 3, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 1}",
OAFX0797,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=4; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 0}",
OAFX0798,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=4; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 4, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 1}",
OAFX0799,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=5; OafxOverlapSide=0,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 0}",
OAFX0800,sca_gj_overlap_gate,SCA GBPJPY新規時に実保有中のDD重複相手を制限,FULL損失の83.36%が他枠保有と重なり、上位ペアも同枠中心,対象magicの現在建玉数を発注直前に数え、閾値以上ならEAで見送る,OafxOverlapMask=15; OafxOverlapLimit=5; OafxOverlapSide=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 8, ""OafxOverlapLimit"": 5, ""OafxOverlapMask"": 15, ""OafxOverlapSide"": 1}",
OAFX0801,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=500; OafxLossScope=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 500, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 1}",
OAFX0802,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=500; OafxLossScope=2,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 500, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 2}",
OAFX0803,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=500; OafxLossScope=3,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 500, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 3}",
OAFX0804,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=500; OafxLossScope=4,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 500, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 4}",
OAFX0805,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=1000; OafxLossScope=1,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 1000, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 1}",
OAFX0806,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=1000; OafxLossScope=2,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 1000, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 2}",
OAFX0807,sca_gj_realized_loss_cooldown,直近実現損失が上限を超えた間だけSCA GBPJPY新規を停止,主因枠と重複相手の損失クラスターを実時間で遮断する,発注時点までのHistoryDeal総損失をlookback内で集計して実測,OafxLossLookbackHours=6; OafxLossCapJPY=1000; OafxLossScope=3,2軽微なコード変更,UNTESTED,"{""OafxLabMode"": 9, ""OafxLossCapJPY"": 1000, ""OafxLossLookbackHours"": 6, ""OafxLossScope"": 3}",
