proposal_id,family,family_name,class,overview,rationale,test_method,variation
F22-03,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}"
F22-04,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}"
F22-05,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}"
F22-06,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}"
F22-07,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}"
F22-08,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.0}"
F22-09,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.25}"
F22-10,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.25}"
F22-11,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.25}"
F22-12,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.25}"
F22-13,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.25}"
F22-14,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.25}"
F22-15,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.25}"
F22-16,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.25}"
F22-17,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.5}"
F22-18,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.5}"
F22-19,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.5}"
F22-20,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.5}"
F22-21,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.5}"
F22-22,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.5}"
F22-23,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.5}"
F22-24,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.5}"
F22-25,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.75}"
F22-26,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.75}"
F22-27,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.75}"
F22-28,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.75}"
F22-29,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.75}"
F22-30,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.75}"
F22-31,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.75}"
F22-32,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.75}"
F22-33,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.9}"
F22-34,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.9}"
F22-35,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.9}"
F22-36,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.9}"
F22-37,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.9}"
F22-38,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.9}"
F22-39,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.9}"
F22-40,F22,cooldown by elapsed days,B,大幅損失後の一定日数だけ縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 120, ""risk_scale"": 0.9}"
F23-01,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 8, ""risk_scale"": 0.0}"
F23-02,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 12, ""risk_scale"": 0.0}"
F23-03,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 20, ""risk_scale"": 0.0}"
F23-04,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 30, ""risk_scale"": 0.0}"
F23-05,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 45, ""risk_scale"": 0.0}"
F23-06,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 60, ""risk_scale"": 0.0}"
F23-07,F23,prior-year regime,B,前年同スリーブが赤字なら翌年lotを縮小,現行deal列の弱点または未観測の執行情報を対象化,entry時点までの確定dealのみでlot倍率を決定しIS/OOS/全期間を再生,"{""lookback_completed_deals"": 90, ""risk_scale"": 0.0}"
